Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743186477148,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,52.4375,54.31154251098633,54.5213737487793,54.364173889160156,56.7573356628418,56.79996109008789,0,0,0,0,0,0,0,0,0,0,0,3.2795138359069824,19327352832,1073741824,10654154752,141361152
209,1743186477148,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,52.4375,54.31154251098633,54.5213737487793,54.364173889160156,56.7573356628418,56.79996109008789,0,100,NaN,0,0,0,NaN,0,0,0,NaN,3.2795138359069824,19327352832,1073741824,10657218560,141361152
203,1743186477358,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,53.390625,54.47589874267578,54.70207595825195,54.53671646118164,57.15186309814453,56.8126106262207,30.000001907348633,20,33.333335876464844,14.285715103149414,14.285715103149414,10,9.523809432983398,30.000001907348633,28.571430206298828,23.809524536132813,28.571430206298828,3.2795138359069824,19327352832,1073741824,10666950656,141361152
199,1743186477562,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,53.390625,54.47589874267578,54.70207595825195,54.53671646118164,57.15186309814453,56.8126106262207,80.95238494873047,80,85,85,80,80.95238494873047,80,80.95238494873047,95,85,85.71428680419922,3.2795138359069824,19327352832,1073741824,10666950656,141361152
209,1743186477763,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,53.390625,54.47589874267578,54.70207595825195,54.53671646118164,57.15186309814453,56.8126106262207,5,9.523809432983398,100,4.761904716491699,0,4.761904716491699,0,0,0,0,0,3.7125627994537354,19327352832,1073741824,10666950656,141361152
202,1743186477972,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,53.390625,54.47589874267578,54.70207595825195,54.53671646118164,57.15186309814453,56.8126106262207,42.85714340209961,38.095237731933594,52.173912048339844,35,36.3636360168457,31.57894515991211,38.095237731933594,40.90909194946289,42.85714340209961,42.85714340209961,85.71428680419922,3.7125627994537354,19327352832,1073741824,10666950656,141361152
209,1743186478175,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,53.390625,54.47589874267578,54.70207595825195,54.53671646118164,57.15186309814453,56.8126106262207,95,100,100,100,100,95.23809814453125,100,100,100,100,100,3.7125627994537354,19327352832,1073741824,10616569856,141361152
203,1743186478385,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,61.234375,62.882362365722656,61.448184967041016,63.21662902832031,67.38443756103516,59.88718032836914,100,100,100,100,100,100,95.45454406738281,100,100,100,100,3.7125627994537354,19327352832,1073741824,10616602624,141361152
207,1743186478589,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,61.234375,62.882362365722656,61.448184967041016,63.21662902832031,67.38443756103516,59.88718032836914,100,100,100,95.23809814453125,100,100,100,100,100,100,100,3.7125627994537354,19327352832,1073741824,10616635392,141361152
202,1743186478796,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,61.234375,62.882362365722656,61.448184967041016,63.21662902832031,67.38443756103516,59.88718032836914,95.45454406738281,100,100,100,95.23809814453125,100,100,100,100,100,100,10.463554382324219,19327352832,1073741824,10621059072,141361152
203,1743186478999,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,61.234375,62.882362365722656,61.448184967041016,63.21662902832031,67.38443756103516,59.88718032836914,100,100,100,100,100,100,100,100,100,100,100,10.463554382324219,19327352832,1073741824,10621059072,141361152
203,1743186479203,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,61.234375,62.882362365722656,61.448184967041016,63.21662902832031,67.38443756103516,59.88718032836914,100,95.23809814453125,100,100,100,95,100,100,100,100,100,10.463554382324219,19327352832,1073741824,10621485056,141361152
207,1743186479407,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,64.546875,75.63737487792969,73.61066436767578,73.09725952148438,84.71633911132813,66.31629180908203,100,100,100,100,100,100,95.23809814453125,100,100,100,100,10.463554382324219,19327352832,1073741824,10621321216,141361152
200,1743186479614,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,64.546875,75.63737487792969,73.61066436767578,73.09725952148438,84.71633911132813,66.31629180908203,100,100,100,95.23809814453125,100,100,100,100,100,100,100,10.463554382324219,19327352832,1073741824,10621272064,141361152
