Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743218077384,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.28125,39.009422302246094,39.197105407714844,39.082130432128906,41.76996994018555,41.55485153198242,100,0,0,0,0,0,0,0,0,0,0,3.2009780406951904,19327352832,1073741824,10724524032,132972544
209,1743218077385,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.28125,39.009422302246094,39.197105407714844,39.082130432128906,41.76996994018555,41.55485153198242,0,NaN,0,NaN,0,0,0,NaN,0,NaN,0,3.2009780406951904,19327352832,1073741824,10727620608,132972544
200,1743218077595,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.28125,39.009422302246094,39.197105407714844,39.082130432128906,41.76996994018555,41.55485153198242,15.789472579956055,23.809524536132813,25,9.523809432983398,5,22.72727394104004,9.523809432983398,23.809524536132813,15.000000953674316,42.85714340209961,23.809524536132813,3.2009780406951904,19327352832,1073741824,10737549312,132972544
200,1743218077796,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.28125,39.009422302246094,39.197105407714844,39.082130432128906,41.76996994018555,41.55485153198242,9.523809432983398,5,28.571430206298828,0,0,0,0,35,35,100,25,3.2009780406951904,19327352832,1073741824,10737549312,132972544
199,1743218077998,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.703125,40.20307159423828,40.19140625,40.16440200805664,43.19516372680664,42.234413146972656,5,0,0,5,0,0,0,5,5,100,5,3.2009780406951904,19327352832,1073741824,10737549312,132972544
200,1743218078198,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.703125,40.20307159423828,40.19140625,40.16440200805664,43.19516372680664,42.234413146972656,10,5,42.105262756347656,0,4.761904716491699,0,0,42.85714340209961,0,100,45,3.2009780406951904,19327352832,1073741824,10737549312,132972544
202,1743218078399,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.703125,40.20307159423828,40.19140625,40.16440200805664,43.19516372680664,42.234413146972656,5,4.761904716491699,19.047618865966797,5.263157844543457,0,0,0,0,0,80.95238494873047,0,3.7357897758483887,19327352832,1073741824,10672816128,132972544
201,1743218078602,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.703125,40.20307159423828,40.19140625,40.16440200805664,43.19516372680664,42.234413146972656,9.523809432983398,5.263157844543457,57.894737243652344,5,0,0,0,0,0,42.105262756347656,0,3.7357897758483887,19327352832,1073741824,10673487872,132972544
206,1743218078804,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.703125,40.20307159423828,40.19140625,40.16440200805664,43.19516372680664,42.234413146972656,10.526315689086914,9.523809432983398,9.523809432983398,4.761904716491699,15.000000953674316,0,0,10,0,28.571430206298828,80.95238494873047,3.7357897758483887,19327352832,1073741824,10676977664,132972544
199,1743218079012,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.671875,43.26014709472656,41.972042083740234,44.27820587158203,45.15088653564453,44.08253860473633,0,5,45,0,0,0,0,61.904762268066406,42.85714340209961,63.6363639831543,80,3.7357897758483887,19327352832,1073741824,10676731904,132972544
