Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743257686563,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,35.77378463745117,35.868412017822266,35.668052673339844,38.32749938964844,38.0450325012207,50,0,0,0,0,0,0,0,0,0,0,3.7513504028320313,19327352832,1073741824,11178770432,124583936
209,1743257686563,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,35.77378463745117,35.868412017822266,35.668052673339844,38.32749938964844,38.0450325012207,NaN,NaN,0,100,NaN,0,NaN,NaN,NaN,0,NaN,3.7513504028320313,19327352832,1073741824,11178770432,124583936
201,1743257686773,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,36.09187698364258,36.22713851928711,36.07048416137695,38.8226318359375,38.21239471435547,23.809524536132813,15.000000953674316,28.571430206298828,19.047618865966797,14.285715103149414,9.523809432983398,9.523809432983398,23.809524536132813,27.272727966308594,30.000001907348633,36.3636360168457,3.7513504028320313,19327352832,1073741824,11178770432,124583936
205,1743257686976,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,36.09187698364258,36.22713851928711,36.07048416137695,38.8226318359375,38.21239471435547,5,4.761904716491699,30.000001907348633,0,4.761904716491699,0,0,30.000001907348633,15.789472579956055,30.000001907348633,89.47368621826172,3.7513504028320313,19327352832,1073741824,11178770432,124583936
204,1743257687182,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,36.09187698364258,36.22713851928711,36.07048416137695,38.8226318359375,38.21239471435547,5,5,10,0,0,0,0,10,13.636363983154297,0,100,3.809274673461914,19327352832,1073741824,11178770432,124583936
200,1743257687387,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,36.09187698364258,36.22713851928711,36.07048416137695,38.8226318359375,38.21239471435547,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,100,3.809274673461914,19327352832,1073741824,11197497344,124583936
200,1743257687588,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,36.09187698364258,36.22713851928711,36.07048416137695,38.8226318359375,38.21239471435547,36.842105865478516,25,0,10,0,0,0,0,0,0,100,3.809274673461914,19327352832,1073741824,11116937216,124583936
201,1743257687789,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,37.952266693115234,38.3942756652832,37.890865325927734,41.45443344116211,40.34183120727539,15.000000953674316,5.263157844543457,45,0,0,4.761904716491699,0,4.761904716491699,42.85714340209961,45,100,3.809274673461914,19327352832,1073741824,11152867328,124583936
208,1743257687991,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,37.952266693115234,38.3942756652832,37.890865325927734,41.45443344116211,40.34183120727539,5,5,0,9.523809432983398,9.090909004211426,0,0,0,0,0,100,3.809274673461914,19327352832,1073741824,11152867328,124583936
207,1743257688200,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,37.952266693115234,38.3942756652832,37.890865325927734,41.45443344116211,40.34183120727539,0,4.545454502105713,47.619049072265625,0,0,4.545454502105713,4.545454502105713,0,0,45.45454788208008,4.761904716491699,5.773710250854492,19327352832,1073741824,11152867328,124583936
203,1743257688409,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,37.952266693115234,38.3942756652832,37.890865325927734,41.45443344116211,40.34183120727539,9.523809432983398,5,20,0,0,0,0,0,0,0,0,5.773710250854492,19327352832,1073741824,11143299072,124583936
207,1743257688613,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,37.952266693115234,38.3942756652832,37.890865325927734,41.45443344116211,40.34183120727539,10,10,0,9.523809432983398,0,5,0,0,0,0,0,5.773710250854492,19327352832,1073741824,11143233536,124583936
203,1743257688821,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,38.41439437866211,38.15800476074219,39.62482833862305,40.903709411621094,40.2698860168457,14.285715103149414,4.761904716491699,0,0,0,0,0,0,0,0,0,5.773710250854492,19327352832,1073741824,11142774784,124583936
209,1743257689025,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,38.41439437866211,38.15800476074219,39.62482833862305,40.903709411621094,40.2698860168457,25,25,0,15.000000953674316,10,0,4.761904716491699,0,0,0,0,5.773710250854492,19327352832,1073741824,11142725632,124583936
207,1743257689236,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,38.41439437866211,38.15800476074219,39.62482833862305,40.903709411621094,40.2698860168457,21.052631378173828,21.052631378173828,0,14.285715103149414,5,9.090909004211426,0,0,0,0,0,13.008121490478516,19327352832,1073741824,11142725632,124583936
205,1743257689444,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,38.41439437866211,38.15800476074219,39.62482833862305,40.903709411621094,40.2698860168457,14.285715103149414,9.523809432983398,0,4.761904716491699,4.545454502105713,0,0,0,0,0,0,13.008121490478516,19327352832,1073741824,11136237568,124583936
207,1743257689650,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.796875,38.41439437866211,38.15800476074219,39.62482833862305,40.903709411621094,40.2698860168457,20,23.809524536132813,0,10,5.263157844543457,5,4.761904716491699,0,0,0,0,13.008121490478516,19327352832,1073741824,11135877120,124583936
