Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743225313655,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.671875,42.463863372802734,42.57561111450195,42.373992919921875,45.30464553833008,44.83111572265625,NaN,0,0,0,0,0,0,0,0,NaN,0,3.3280797004699707,19327352832,1073741824,10824843264,132972544
209,1743225313655,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.671875,42.463863372802734,42.57561111450195,42.373992919921875,45.30464553833008,44.83111572265625,0,0,NaN,NaN,NaN,0,NaN,0,NaN,0,0,3.3280797004699707,19327352832,1073741824,10824843264,132972544
209,1743225313865,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.671875,42.463863372802734,42.57561111450195,42.373992919921875,45.30464553833008,44.83111572265625,28.571430206298828,20,19.047618865966797,14.285715103149414,5,5,4.761904716491699,28.571430206298828,19.047618865966797,28.571430206298828,45,3.3280797004699707,19327352832,1073741824,10824843264,132972544
206,1743225314075,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.671875,42.463863372802734,42.57561111450195,42.373992919921875,45.30464553833008,44.83111572265625,42.105262756347656,45.45454788208008,42.85714340209961,45.45454788208008,45.45454788208008,42.85714340209961,40,40,45.45454788208008,40,100,3.3280797004699707,19327352832,1073741824,10824843264,132972544
205,1743225314282,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.671875,42.463863372802734,42.57561111450195,42.373992919921875,45.30464553833008,44.83111572265625,9.523809432983398,0,0,0,0,0,0,90.47618865966797,0,4.545454502105713,9.090909004211426,3.241413116455078,19327352832,1073741824,10837458944,132972544
201,1743225314488,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.671875,42.463863372802734,42.57561111450195,42.373992919921875,45.30464553833008,44.83111572265625,45.45454788208008,45.45454788208008,45,40,40,40,45.45454788208008,100,45,42.105262756347656,45,3.241413116455078,19327352832,1073741824,10837491712,132972544
207,1743225314690,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.5625,50.36580276489258,46.247127532958984,46.36893081665039,50.47607421875,46.65734100341797,5.555555820465088,0,20,0,0,4.761904716491699,0,80,0,0,0,3.241413116455078,19327352832,1073741824,10802298880,132972544
207,1743225314898,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.5625,50.36580276489258,46.247127532958984,46.36893081665039,50.47607421875,46.65734100341797,4.761904716491699,9.090909004211426,28.571430206298828,9.090909004211426,4.545454502105713,0,0,0,66.66667175292969,4.545454502105713,0,3.241413116455078,19327352832,1073741824,10802102272,132972544
200,1743225315105,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.5625,50.36580276489258,46.247127532958984,46.36893081665039,50.47607421875,46.65734100341797,35,25,85.71428680419922,20,20,20,20,28.571430206298828,35,25,30.000001907348633,3.824192762374878,19327352832,1073741824,10801889280,132972544
206,1743225315306,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.5625,50.36580276489258,46.247127532958984,46.36893081665039,50.47607421875,46.65734100341797,70,68.42105102539063,80,65,63.15789031982422,60.000003814697266,57.894737243652344,73.68421173095703,70,76.19047546386719,75,3.824192762374878,19327352832,1073741824,10804150272,132972544
