Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742947545371,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,30.5,32.459007263183594,32.521976470947266,32.45124053955078,35.173946380615234,34.84766387939453,0,0,0,0,0,0,0,0,0,0,0,3.1714351177215576,19327352832,1073741824,11379507200,130940928
209,1742947545371,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,30.5,32.459007263183594,32.521976470947266,32.45124053955078,35.173946380615234,34.84766387939453,NaN,NaN,0,NaN,0,NaN,0,0,NaN,NaN,0,3.1714351177215576,19327352832,1073741824,11380850688,130940928
200,1742947545582,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,30.5,32.459007263183594,32.521976470947266,32.45124053955078,35.173946380615234,34.84766387939453,19.047618865966797,19.047618865966797,30.000001907348633,10,10,9.090909004211426,0,27.272727966308594,20,28.571430206298828,57.142860412597656,3.1461634635925293,19327352832,1073741824,11392614400,130940928
209,1742947545783,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,30.5,32.459007263183594,32.521976470947266,32.45124053955078,35.173946380615234,34.84766387939453,45,45,42.85714340209961,45.45454788208008,40,45,42.85714340209961,42.105262756347656,47.619049072265625,52.6315803527832,90,3.1461634635925293,19327352832,1073741824,11392548864,130940928
201,1742947545993,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,34.109771728515625,34.192752838134766,34.02051544189453,37.14210510253906,35.93692398071289,9.523809432983398,4.761904716491699,0,4.761904716491699,0,0,0,0,0,100,0,3.1461634635925293,19327352832,1073741824,11392548864,130940928
202,1742947546195,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,34.109771728515625,34.192752838134766,34.02051544189453,37.14210510253906,35.93692398071289,47.619049072265625,42.105262756347656,42.85714340209961,42.105262756347656,45,40,42.85714340209961,45,40,100,45,3.1461634635925293,19327352832,1073741824,11392581632,130940928
201,1742947546398,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,34.109771728515625,34.192752838134766,34.02051544189453,37.14210510253906,35.93692398071289,10.526315689086914,9.090909004211426,40,4.761904716491699,0,0,0,0,0,61.904762268066406,0,3.1461634635925293,19327352832,1073741824,11360583680,130940928
199,1742947546600,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,34.109771728515625,34.192752838134766,34.02051544189453,37.14210510253906,35.93692398071289,9.523809432983398,10,15.000000953674316,10,4.761904716491699,0,0,0,4.761904716491699,10,75,3.7244253158569336,19327352832,1073741824,11364204544,130940928
208,1742947546800,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,34.109771728515625,34.192752838134766,34.02051544189453,37.14210510253906,35.93692398071289,42.105262756347656,36.842105865478516,42.85714340209961,47.36842346191406,31.57894515991211,33.333335876464844,30.000001907348633,42.105262756347656,42.105262756347656,90,42.105262756347656,3.7244253158569336,19327352832,1073741824,11364843520,130940928
199,1742947547010,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.28125,38.1663932800293,37.745731353759766,38.44746017456055,41.645721435546875,38.21470260620117,35,33.333335876464844,38.095237731933594,31.81818199157715,31.81818199157715,25,20,40.90909194946289,90.47618865966797,36.3636360168457,39.130435943603516,3.7244253158569336,19327352832,1073741824,11364646912,130940928
202,1742947547210,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.28125,38.1663932800293,37.745731353759766,38.44746017456055,41.645721435546875,38.21470260620117,5,0,0,0,0,0,0,5,70,0,0,3.7244253158569336,19327352832,1073741824,11364450304,130940928
8,1742947547414,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.28125,38.1663932800293,37.745731353759766,38.44746017456055,41.645721435546875,38.21470260620117,14.285715103149414,9.523809432983398,10,0,0,4.761904716491699,4.761904716491699,10,10,10,10,3.7244253158569336,19327352832,1073741824,11351425024,130940928
