Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742927130643,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.859375,36.59330749511719,36.75703811645508,36.75263595581055,39.1618537902832,39.17729949951172,100,0,0,0,50,0,0,0,0,0,0,4.692231178283691,19327352832,1073741824,10060038144,266338304
204,1742927130644,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.859375,36.59330749511719,36.75703811645508,36.75263595581055,39.1618537902832,39.17729949951172,0,0,0,100,0,0,0,0,0,0,0,4.692231178283691,19327352832,1073741824,10060038144,266338304
200,1742927130849,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.828125,36.954471588134766,37.08952713012695,37.009986877441406,39.69615173339844,39.300437927246094,30.000001907348633,15.789472579956055,38.095237731933594,15.000000953674316,10.526315689086914,5.555555820465088,14.285715103149414,31.57894515991211,30.000001907348633,25,33.333335876464844,4.692231178283691,19327352832,1073741824,10060038144,266338304
204,1742927131050,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.828125,36.954471588134766,37.08952713012695,37.009986877441406,39.69615173339844,39.300437927246094,35,40.90909194946289,100,38.095237731933594,38.095237731933594,36.3636360168457,35,35,36.842105865478516,35,35,4.692231178283691,19327352832,1073741824,10060038144,266338304
204,1742927131256,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.828125,36.954471588134766,37.08952713012695,37.009986877441406,39.69615173339844,39.300437927246094,14.285715103149414,10,9.523809432983398,5,9.523809432983398,9.523809432983398,5,14.285715103149414,95.23809814453125,13.636363983154297,5,4.692231178283691,19327352832,1073741824,10060038144,266338304
200,1742927131461,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.828125,36.954471588134766,37.08952713012695,37.009986877441406,39.69615173339844,39.300437927246094,5.263157844543457,5,0,0,0,0,0,0,100,0,0,4.8361663818359375,19327352832,1073741824,10068017152,266338304
201,1742927131662,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.828125,36.954471588134766,37.08952713012695,37.009986877441406,39.69615173339844,39.300437927246094,5,5,5,9.523809432983398,0,0,5,0,100,0,4.761904716491699,4.8361663818359375,19327352832,1073741824,10067689472,266338304
200,1742927131864,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.640625,42.415931701660156,47.423255920410156,41.78542709350586,56.40879440307617,42.830928802490234,57.142860412597656,50,40,57.894737243652344,55,42.105262756347656,40,40,100,42.85714340209961,42.85714340209961,4.8361663818359375,19327352832,1073741824,10070900736,266338304
204,1742927132065,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.640625,42.415931701660156,47.423255920410156,41.78542709350586,56.40879440307617,42.830928802490234,0,5,0,4.761904716491699,0,0,0,40,61.904762268066406,0,0,4.8361663818359375,19327352832,1073741824,10070376448,266338304
199,1742927132270,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.640625,42.415931701660156,47.423255920410156,41.78542709350586,56.40879440307617,42.830928802490234,5,4.761904716491699,0,4.761904716491699,0,0,0,90.47618865966797,0,0,0,9.986096382141113,19327352832,1073741824,10069934080,266338304
